"id","name","date","rating_value","review_title","review_text","url","profile_picture","reviewer_title","verified_order","language_code","meta_data","unique_id","location","source"
"1698829046","Baby boomer 48","2020-11-28","4.0","Disappointed. Battery issue?","I have only had this watch for 2 weeks and the battery has needed recharging at least once a day, in spite of using very limited features and apps. Considering a return.","https://www.amazon.com/gp/customer-reviews/R32CW81P8THY58","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R32CW81P8THY58","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829048","Ben Butler Jr.","2020-11-27","5.0","Perfect","So glad I choose this version of the Apple Watch its perfect","https://www.amazon.com/gp/customer-reviews/R372KZLIC7YN9J","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R372KZLIC7YN9J","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829049","Mike braun","2020-11-27","3.0","Color description incorrect","This is Rose gold, did not say that in the description.","https://www.amazon.com/gp/customer-reviews/RHXDU9UI436DS","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","RHXDU9UI436DS","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829050","John Arnold","2020-11-26","5.0","Great Apple Watch deal","What I exoected","https://www.amazon.com/gp/customer-reviews/R30I6GH1UIHARS","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R30I6GH1UIHARS","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829052","Lee WooChul","2020-11-26","5.0","Gooood","calue for money","https://www.amazon.com/gp/customer-reviews/R3QGFDOHGXHK6A","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R3QGFDOHGXHK6A","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829867","Yrofthetiger","2020-11-26","5.0","Finally my secret decoder dick tracy watch arrived!","I ordered this thing back in oh, 1969?IT IS THE BOMB.  Love that it pings my phone.  I have pretty bad memory issues due to a head injury and often misplaced my Iphone.  Now, i just ping from the watch.* No, of course it doesn't ping an android  hahaaaaha haAlso,  IOS is superb.  I totally respect that some prefer android by choice, but imho, IOS is far more intuitive, less confusing and easier to learn.","https://www.amazon.com/gp/customer-reviews/R2RSUJKNDZK902","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/101de805-71f3-46d6-9c7c-3dec1b0af135._CR62,0,375,375_SX460_.jpg","","true","en","","R2RSUJKNDZK902","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829868","Maggie","2020-11-25","5.0","Big Upgrade Over Previous Apple Watch Models","I jumped from an Apple Watch 2 to the SE and it was a significant increase in functionality.  I recommend everyone regardless of gender to get the 44mm version.  The functionality enabled by the slightly larger screen size overwhelms any concerns of the watch being cumbersome on the wrist.  There are some features from the Apple Watch 6 that the SE misses out on (""Always On"", processor speed, a mode of heart monitoring, etc.), but weighed against the additional investment required, I certainly don't miss them.  If you think it's time to upgrade your Apple Watch, this seems like a good point in the evolution to do so.","https://www.amazon.com/gp/customer-reviews/R1ZWTICCPDC9V8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R1ZWTICCPDC9V8","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829869","Henry Brunson","2020-11-24","5.0","Great buy and gift.","Gift to my wife, she absolutely loved it. She has already purchased a new band and put it on. She like the fact that she can easily change the band.","https://www.amazon.com/gp/customer-reviews/R1IGFELNQ2BULO","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R1IGFELNQ2BULO","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829870","Maria Formento","2020-11-24","5.0","Apple the best","Very good with sole iPhone. Perfect for sport also for swimming. You can see all the notifiche in your Watch.","https://www.amazon.com/gp/customer-reviews/R2K2NQ53HQPTQT","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R2K2NQ53HQPTQT","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829871","Jay Kay","2020-11-24","5.0","Protects Watch","Very good to protect your watch!","https://www.amazon.com/gp/customer-reviews/R2GRE89Y2HPHHU","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R2GRE89Y2HPHHU","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829872","Lakisha W","2020-11-23","5.0","Major upgrade","IN LOVE!!! Upgraded from the series one and it’s soooo much better❤️","https://www.amazon.com/gp/customer-reviews/R2PWMAW5QSWNDI","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R2PWMAW5QSWNDI","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829873","Kyle Yeh","2020-11-23","4.0","Great Watch","Purchased this watch for my mom as an early Christmas present. She has an Iphone 7 and the watch works perfectly with it. It has all the simple features she needs to track exercise and see her messages while she's at work. great pair with an Iphone. do not get with android phone!","https://www.amazon.com/gp/customer-reviews/R1BZMOTM6ANPF7","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R1BZMOTM6ANPF7","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829874","Taylorman","2020-11-23","5.0","Original indeed","Awesome product","https://www.amazon.com/gp/customer-reviews/R2W3X0LGDEN70A","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R2W3X0LGDEN70A","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829875","Camilo Garzon","2020-11-23","5.0","El mejor","Lo compré en oferta a un buen precio, excelente producto.","https://www.amazon.com/gp/customer-reviews/R3SPI89JJE0Z84","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","false","en","","R3SPI89JJE0Z84","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829877","Paul","2020-11-23","5.0","Very affordable price to use","I love it. First smart watch and good brand and affordable price. Really very nice to use !","https://www.amazon.com/gp/customer-reviews/RB3GFUY3ZLHS5","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","RB3GFUY3ZLHS5","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829906","Karen Muradyan","2020-11-23","5.0","Best watch","Great Product , must have for apple funs!!!","https://www.amazon.com/gp/customer-reviews/R254BEQA0IIKCE","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R254BEQA0IIKCE","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829907","Zach Davidson","2020-11-23","5.0","Buy THIS, NOT the series 6","From my research (do your own obviously), the only real differences between this and the series 6 are the blood o2 sensor, the always on display, and the larger battery (to compensate for the extra sensor and the always on display). I thought always on would be important to me but when your watch becomes part of your phone you’re much more concerned with battery life (which is great on this btw, lasts all day, if not a day and a half). Plus, if you’re not looking at the watch who cares if the display is on? Unless you have a medical reason get this over the series 6 100%. Also, if you consider yourself anything more than a basic iPhone user GET AN APPLE WATCH! It’ll save you so much phone battery and make so many things so much easier. WARNING: when playing music the wheel on the side of the watch can control volume, and you can accidentally turn the volume way up if you clip your wrist on something","https://www.amazon.com/gp/customer-reviews/R3O25WGKGZU34R","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R3O25WGKGZU34R","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829909","Vada","2020-11-23","5.0","LOVE my new watch!!","This is my first Apple Watch. I bought it mainly for the Dexcom CGM (continuous glucose monitor) complication and being able to have my blood sugar reading on my watch at all times. So far it works perfectly for that. I was able to get it figured out and within a few minutes of first putting on the watch I had my blood sugar reading on there. It’s really an amazing technology option for diabetics with a CGM.I got the 44mm, partly because the color I wanted was in stock and I’d receive it quicker. I was afraid it would be too big. I’m an adult woman and have pretty small wrists. The Apple Watch comes with two band options. One labeled small and one medium/large. The small is perfect. I have it on the second smallest hole and I love the size of the watch and how it fits.Overall I love my new Apple Watch. The packaging is great and everything you would expect from Apple. It was really easy to set up and start using. Charging is easy and it comes with the charger. I already set up a sleep app to monitor my sleep. I love the fitness options and monitoring activity. I’m really looking forward to discovering new functionality and the watch is already having a super positive impact on my health and wellness. I think the price point is great and it’s definitely worth it!! So glad I finally bought it!","https://www.amazon.com/gp/customer-reviews/R3J0EO7F6H71K0","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/5e70b874-8d40-42f7-8f91-78a03c0005c8._CR14,0,471,471_SX460_.jpg","","true","en","","R3J0EO7F6H71K0","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829910","Rishi","2020-11-23","3.0","No always on display, deal breaker for some","Had it for 3 days and immediately had buyers remorse. So much wrong with it. First off, the watch band didn’t lock - a fault in the spring mechanism. Then, whenever I wanted to wake up the watch by flicking my wrist; it wouldn’t wake up unless I did it with a good bit of effort. This felt like a downgrade since I’ve had cheaper android watches that wake up without much effort. I returned it, planning on getting the series 5 on sales instead. This is definitely not worth the value for money.","https://www.amazon.com/gp/customer-reviews/R1SZYAACXCYZKJ","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R1SZYAACXCYZKJ","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829911","Phan","2020-11-22","5.0","Amazing!!","Very nice for the price point","https://www.amazon.com/gp/customer-reviews/RGRAC2N6PXBUZ","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","RGRAC2N6PXBUZ","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829912","Ana Vazquez","2020-11-22","5.0","Extraordinario","Muy necesario y súper util","https://www.amazon.com/gp/customer-reviews/R1U6GAF8KRSV10","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R1U6GAF8KRSV10","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829913","Judith A. Tarpey","2020-11-22","5.0","I Love This Watch!","I bought this watch as an incentive to exercise.  I absolutely love it!  I only had an IPhone 6 so I had to upgrade to work with this watch.  It is easy to read and program.  Definitely needs to be charged everyday.  I would recommend highly.","https://www.amazon.com/gp/customer-reviews/R54WOL8AFMLEG","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R54WOL8AFMLEG","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829914","Mark Follon","2020-11-22","5.0","Features","Absolutely love this watch. User friendly, many options for face coverings and apps. Love the features and style. I love the phone and message features along with Siri. It will just take some time to figure out how to use all the features. I just wish the battery would last longer.","https://www.amazon.com/gp/customer-reviews/RI9UUC4YGK5SX","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","false","en","","RI9UUC4YGK5SX","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829915","Sp0rtzmom","2020-11-22","5.0","Great iwatch","Works great. Great price. Easy set up.","https://www.amazon.com/gp/customer-reviews/R2AWEGK32L9P6N","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R2AWEGK32L9P6N","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829917","Benjamin","2020-11-22","5.0","Me encanto muy satisfecho","Trabaja perfecto muy satisfecho","https://www.amazon.com/gp/customer-reviews/RS0PA4SRUETQL","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","RS0PA4SRUETQL","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829952","Eve K","2020-11-22","5.0","Nice!","Love this Apple Watch! I upgraded from my Series 3 and it’s totally worth it.","https://www.amazon.com/gp/customer-reviews/R2DW4IU6UIRAMP","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/cbe4027a-49e4-4d49-84f8-69a44d0f6c10._CR62,0,375,375_SX460_.jpg","","true","en","","R2DW4IU6UIRAMP","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829953","Chris","2020-11-21","5.0","Totally worth the money","Absolutely love this watch for the sleek design and features. Definitely worth getting the 44mm. I hardly look at my iPhone for notifications anymore. Great for tracking calories burned and exercises.","https://www.amazon.com/gp/customer-reviews/R3NCPX78BN3XYM","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R3NCPX78BN3XYM","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829954","Berlena Gullett","2020-11-21","2.0","Short battery charge","I’m disappointed in the poor battery strength. I have to charge everyday. Really Apple?!?! I’m starting to think Apple products aren’t worth the $$$$. Perhaps spend less on advertising and more on making products that are worth the money you charge!!!","https://www.amazon.com/gp/customer-reviews/R3UJ7OESFFIZTV","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R3UJ7OESFFIZTV","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829955","Brooke E","2020-11-21","5.0","Love it","New gadget...love it","https://www.amazon.com/gp/customer-reviews/R1K69OWLLRRK25","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R1K69OWLLRRK25","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829956","Dalila Ayala","2020-11-21","5.0","Para que muchas personas lo puedan comprar","Me encanta por su buena calidad","https://www.amazon.com/gp/customer-reviews/R1TD62MQV49AEP","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","false","en","","R1TD62MQV49AEP","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829957","Cheers","2020-11-21","3.0","Nice but could use better fitness tracking","So far I like features like being able to answer calls and texts from my wrist and tracking my workouts. I miss the more fitness types of data that my Fitbit gave me, like more detailed sleep and heart rate data. I dont like that it comes preloaded with so many apps and there doesn't seem to be a way to delete the ones I don't want or use. I'm on the fence and may send it back for a Fitbit versa instead because Fitbit has better fitness tracking, IMO. Also not a fan of having to charge it every day","https://www.amazon.com/gp/customer-reviews/RLFOQUSCM2GJD","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","RLFOQUSCM2GJD","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829958","Fern","2020-11-21","5.0","Worth The Buy","An upgrade from the Fitbit flex 2 had for 2 years. Love how easy it to check sleep and steps on the app. Changing watch face is also super easy. It’s thicker than what I’m use to but it’s not too bad. The sensor on the back is a little uncomfortable but I feel I’ll get use to it.","https://www.amazon.com/gp/customer-reviews/R2BGZCPQ9IHCWB","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9bef02e2-3204-4693-99a1-fbcf68189a56._CR62,0,375,375_SX460_.jpg","","true","en","","R2BGZCPQ9IHCWB","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829960","Kristen","2020-11-21","5.0","Wonderful Size for Me","Love it! Perfect size for my 17.6 cm wrist. Works perfectly.","https://www.amazon.com/gp/customer-reviews/RVD373B2NV9LS","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","false","en","","RVD373B2NV9LS","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829961","Kokopaulc","2020-11-21","5.0","Super high quality watch","I got as a gift for family member.. they absolutely LOVE this.. the happiness it brought to them, I would recommend everyone get one!!","https://www.amazon.com/gp/customer-reviews/R3LH682AE0JV0B","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c933bd99-4a35-400c-a02b-c9ae74f55107._CR0,0,500,500_SX460_.jpg","","false","en","","R3LH682AE0JV0B","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698829962","Debi Carroll","2020-11-21","5.0","Apple Watch real nice!","Love it it’s perfect","https://www.amazon.com/gp/customer-reviews/ROFUTDMF8B50D","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","ROFUTDMF8B50D","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698831096","Jenus’s","2020-11-21","2.0","Defective Band","This watch was purchased as a gift. It was shipped perfectly. Upon unboxing it watch a looked good no issues with it. However, while trying to clip in the band unfortunately one of the band with metal clasp didn’t click in at all. Looks like it’s a defective piece in production. It’s understandable but how can I get the replacement band that’s more prominent issue as I paid in full for this product.","https://www.amazon.com/gp/customer-reviews/R3GJOFBS770TSF","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R3GJOFBS770TSF","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698831098","Amazon Customer","2020-11-20","1.0","Overrated, good but Apple needs to open their products to allow better innovation","I like the watch itself, I like the way it stays connected to Apple and stays in sync compared to my Garmin. However the battery life is terrible, I keep this watch in airplane mode with wifi off and still barely get 1.5 days of use out of charge. I went with iwatch over another Garmin because I got sick of continuously losing sync with my phone, but five days of battery life surly beats having to re sync my watch once a day. Again there are may things that are great with the Apple Watch, like being able to respond to messages and answer calls without my phone, but the battery life is so atrocious that I am thinking of selling this watch as used and buying another Garmin.","https://www.amazon.com/gp/customer-reviews/R2MCW9JAC2EEVE","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","false","en","","R2MCW9JAC2EEVE","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698831101","Haneen","2020-11-20","5.0","Watch is brand new apple box is sealed","Watch is great came in sealed in apple box","https://www.amazon.com/gp/customer-reviews/R1WYHP2TY65FS5","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R1WYHP2TY65FS5","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698831102","Dan J","2020-11-20","5.0","LOVE IT!","Apple product with a reasonable price-a winning combination.I use it more often than I anticipated.  Why didn't I buy one sooner?","https://www.amazon.com/gp/customer-reviews/R2TVXBTP3ZKHLY","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R2TVXBTP3ZKHLY","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698831104","D. Yearwood","2020-11-20","5.0","Greatest purchase","I LOVE, LOVE this Apple Watch!! I’m on a mission to better health...have lost 103 pounds so far and gotten off 10 medications. This watch helps me stay motivated and tells me exactly how many miles I’ve walked. I also love it will remind you to stand and walk around if you’ve been sitting to long. Great value, worth every dollar!!","https://www.amazon.com/gp/customer-reviews/RN5NUAR7EF34Z","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","RN5NUAR7EF34Z","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
"1698831107","Jade","2020-11-20","5.0","Like wearing a mini-iPhone on your wrist!","Bought one as an early Christmas gift for my wife. She then turned around and bought me one. Hers is the 40mm and mine is the 44mm. We both love them. Hey, it's an Apple...what else need be said!","https://www.amazon.com/gp/customer-reviews/R1N78UGM41TMIS","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX460_.png","","true","en","","R1N78UGM41TMIS","","https://www.amazon.com/New-Apple-Watch-SE-40mm/dp/B08J5ZRFRG/ref=sr_1_1?dchild=1&keywords=apple watch&qid=1607388738&refinements=p_89:Apple&rnid=2528832011&s=wearable-tech&sr=1-1"
